id,user_query,category,answer
89,gợi ý em cái bữa ăn xuống ký cứu với.,meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
90,"người mới gầy quá, gợi ý menu tăng cân với.",meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
91,thực đơn eat clean cho dân văn phòng lười nấu?,meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Ức gà luộc xé phay. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
92,"cháu gầy quá, cho xin kế hoạch ăn uống lên ký với.",meal_plan,Menu giàu năng lượng: Sáng: Xôi gà xá xíu. Trưa: Gà rán và Cơm rang dương châu. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
93,Lên lịch ăn uống để béo lên đón Tết giúp cháu.,meal_plan,Menu giàu năng lượng: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
94,"ad ơi, cháu muốn diet, ăn uống thế nào?",meal_plan,Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Bún chùm ngây thịt nạc. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
95,Gợi ý kế hoạch ăn uống sống khỏe với bệnh gout.,meal_plan,Chế độ ăn kiểm soát bệnh: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Đậu phụ sốt cà chua và Cơm lứt. Tối: Rau củ kho chay. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
96,"Bố mẹ bỉm bị đau dạ dày, xin lịch ăn an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Củ đậu. (Nhớ uống đủ 2 lít nước nhé!)
97,"Bố tôi bị gout, xin chế độ ăn an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Rau củ kho chay. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
98,Check calo món phở bò giùm cháu.,nutrition_fact,"Chào bạn, theo dữ liệu thì món phở bò chứa khoảng 541 calo/100g."
99,"Bố em bị mỡ máu, xin bữa ăn an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Phở gạo lứt ức gà. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
100,cần em cái menu giảm cân nhanh giúp em.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
101,"cháu gầy quá, tư vấn kế hoạch ăn uống tăng cơ với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Gà rán và Cơm rang dương châu. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
102,Check calo món phở bò giùm mẹ bỉm.,nutrition_fact,"Chào bạn, theo dữ liệu thì món phở bò chứa khoảng 688 calo/100g."
103,"em gầy quá, tư vấn bữa ăn lên ký với.",meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
104,cho xin chị cái lịch ăn giảm cân cần ngay.,meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
105,cần mẹ bỉm cái chế độ ăn diet cứu với.,meal_plan,Lịch ăn giảm mỡ: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Bún chùm ngây thịt nạc. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
106,Có thực đơn nào giúp thoát gầy cấp tốc không chuyên gia?,meal_plan,Menu giàu năng lượng: Sáng: Bún bò huế đầy đủ. Trưa: Cơm sườn bì chả và Canh chua. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
107,"tôi gầy quá, muốn có kế hoạch ăn uống lên ký với.",meal_plan,Menu giàu năng lượng: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Mì xào bò rau cải. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
108,"Đang siết mỡ mà đói quá, gợi ý bữa ăn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
109,"Bố anh bị tiểu đường, xin thực đơn an toàn.",meal_plan,Thực đơn lành mạnh: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Dưa chuột. (Nhớ uống đủ 2 lít nước nhé!)
110,"Đang xuống ký mà đói quá, cần chế độ ăn chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Ức gà luộc xé phay. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
111,"Đang diet mà đói quá, muốn có bữa ăn chống đói.",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)
112,"chị gầy quá, cần chế độ ăn tăng cân với.",meal_plan,Thực đơn xả cơ: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm sườn bì chả và Canh chua. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
113,Check calo món chuối giùm tôi.,nutrition_fact,"Chào bạn, theo dữ liệu thì món chuối chứa khoảng 275 calo/100g."
114,cần người mới cái lịch ăn siết mỡ cứu với.,meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
115,"em gầy quá, muốn có chế độ ăn lên ký với.",meal_plan,Thực đơn xả cơ: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Mì xào bò rau cải. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
116,Lên lịch ăn uống để thoát gầy đón Tết giúp mẹ bỉm.,meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Gà rán và Cơm rang dương châu. Tối: Mì xào bò rau cải. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
117,Lên lịch ăn uống để tăng cơ đón Tết giúp tớ.,meal_plan,Thực đơn xả cơ: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
118,làm cho mẹ bỉm cái menu siết mỡ help me.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
119,menu giảm cân cho dân văn phòng lười nấu?,meal_plan,Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
120,Chỉ người mới cách ăn để siết mỡ trong 1 tuần.,meal_plan,Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Bún chùm ngây thịt nạc. Tối: Ức gà luộc xé phay. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
121,"anh gầy quá, muốn có bữa ăn tăng cân với.",meal_plan,Thực đơn xả cơ: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
122,"mẹ bỉm gầy quá, cho xin chế độ ăn béo lên với.",meal_plan,Menu giàu năng lượng: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
123,"Đang xuống ký mà đói quá, làm cho chế độ ăn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Ức gà luộc xé phay. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
124,"Đang diet mà đói quá, gợi ý thực đơn chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
125,menu siết mỡ cho dân văn phòng lười nấu?,meal_plan,Lịch ăn giảm mỡ: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)
126,Có menu nào giúp béo lên cấp tốc không bot?,meal_plan,Thực đơn xả cơ: Sáng: Phở bò tái nạm trứng chần. Trưa: Gà rán và Cơm rang dương châu. Tối: Mì xào bò rau cải. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
127,"Bố mình bị đau dạ dày, xin chế độ ăn an toàn.",meal_plan,Chế độ ăn kiểm soát bệnh: Sáng: Cháo yến mạch nấu rau củ. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
128,"trợ lý ơi, mẹ bỉm muốn eat clean, ăn uống thế nào?",meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
129,"admin ơi, mẹ bỉm muốn diet, ăn uống thế nào?",meal_plan,"Lịch ăn giảm mỡ: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Ức gà luộc xé phay. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
130,Check calo món bơ giùm tớ.,nutrition_fact,"Chào bạn, theo dữ liệu thì món bơ chứa khoảng 248 calo/100g."
131,"Đang giảm cân mà đói quá, cho xin kế hoạch ăn uống chống đói.",meal_plan,Menu ít calo tham khảo: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
132,"tớ gầy quá, làm cho bữa ăn tăng cân với.",meal_plan,Thực đơn xả cơ: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm sườn bì chả và Canh chua. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
133,Check calo món bánh mì giùm người mới.,nutrition_fact,"Chào bạn, theo dữ liệu thì món bánh mì chứa khoảng 444 calo/100g."
134,Uống nước nhiều có tốt không admin?,general_questions,"Vấn đề này rất tốt cho sức khỏe, bạn nên duy trì thói quen nhé."
135,"shop ơi, tớ muốn giảm cân, ăn uống thế nào?",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
136,tư vấn mẹ bỉm cái thực đơn diet nhanh giúp em.,meal_plan,"Thực đơn diet hôm nay: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Ức gà luộc xé phay. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
137,"anh gầy quá, muốn có lịch ăn lên ký với.",meal_plan,Menu giàu năng lượng: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
138,Lên lịch ăn uống để tăng cơ đón Tết giúp người mới.,meal_plan,Menu giàu năng lượng: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm sườn bì chả và Canh chua. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
139,"shop ơi, mình muốn diet, ăn uống thế nào?",meal_plan,Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Bún chùm ngây thịt nạc. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
140,"admin ơi, em muốn siết mỡ, ăn uống thế nào?",meal_plan,Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
141,Có menu nào giúp béo lên cấp tốc không shop?,meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Mì xào bò rau cải. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
142,"Bố tớ bị tiểu đường, xin menu an toàn.",meal_plan,Chế độ ăn kiểm soát bệnh: Sáng: Cháo yến mạch nấu rau củ. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Trà hoa cúc. (Nhớ uống đủ 2 lít nước nhé!)
143,"Đang eat clean mà đói quá, tư vấn chế độ ăn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
144,Có lịch ăn nào giúp tăng cơ cấp tốc không chuyên gia?,meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
145,phở bò bao nhiêu calo thế ad?,nutrition_fact,"Chào bạn, theo dữ liệu thì món phở bò chứa khoảng 506 calo/100g."
146,"mẹ bỉm gầy quá, cần bữa ăn tăng cân với.",meal_plan,Kế hoạch tăng cân: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Gà rán và Cơm rang dương châu. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
147,"tôi gầy quá, gợi ý thực đơn thoát gầy với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bún bò huế đầy đủ. Trưa: Cơm sườn bì chả và Canh chua. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
148,Chỉ em cách ăn để eat clean trong 1 tuần.,meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
149,"cháu gầy quá, tư vấn lịch ăn thoát gầy với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
150,"trợ lý ơi, tớ muốn giảm cân, ăn uống thế nào?",meal_plan,"Lịch ăn giảm mỡ: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Canh bí xanh nấu tôm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
151,Lên lịch ăn uống để tăng cơ đón Tết giúp mẹ bỉm.,meal_plan,Menu giàu năng lượng: Sáng: Bún bò huế đầy đủ. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
