User_ID,Food_Item,Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Cholesterol_mg,Meal_Type,Water_Intake_ml,Food_norm
503,Ức gà,Meat,165,31.6,68.0,30.3,0.8,23.4,626,87,Bữa phụ,732,uc ga
294,Thịt lợn Chop,Meat,440,41.6,50.8,35.1,7.5,43.7,249,220,Bữa sáng,735,thit lon chop
605,Sữa lắc,Beverages,501,10.5,84.7,30.9,9.7,19.5,419,138,Bữa tối,132,sua lac
841,Thịt lợn Chop,Meat,337,38.0,87.7,42.0,5.2,37.3,806,3,Bữa tối,151,thit lon chop
853,Phô mai,Dairy,492,2.5,80.1,31.2,0.9,47.9,655,253,Bữa sáng,210,pho mai
970,Trà xanh,Beverages,159,45.1,40.7,36.0,9.6,22.8,938,20,Bữa sáng,105,tra xanh
859,Sữa,Dairy,481,9.1,20.9,42.8,8.6,42.9,392,165,Bữa tối,707,sua
624,Bỏng ngô,Snack,60,23.9,18.5,34.0,4.4,2.1,293,85,Bữa phụ,653,bong ngo
645,Bánh mỳ,Grains,561,36.7,35.5,12.6,0.8,25.1,458,225,Bữa phụ,431,banh my
761,Nước,Beverages,580,23.6,15.6,49.9,5.3,44.9,996,5,Bữa tối,487,nuoc
589,Bỏng ngô,Snack,515,37.6,41.0,44.2,9.7,21.7,100,124,Bữa tối,128,bong ngo
887,Bỏng ngô,Snack,406,40.0,17.9,10.4,2.7,7.5,241,80,Bữa sáng,966,bong ngo
609,Hạt,Snack,344,24.3,26.3,4.7,3.0,17.1,966,274,Bữa sáng,206,hat
707,Da ua,Dairy,98,4.6,32.7,34.9,5.7,38.0,898,127,Bữa sáng,943,da ua
356,Thịt lợn Chop,Meat,141,40.7,81.6,44.6,5.3,40.5,6,158,Bữa sáng,877,thit lon chop
929,Trà xanh,Beverages,138,29.8,6.3,7.6,1.1,23.4,545,63,Bữa tối,471,tra xanh
912,Trứng,Meat,256,16.3,75.0,37.9,9.1,6.1,262,159,Bữa trưa,512,trung
807,Sữa lắc,Beverages,267,30.4,70.3,25.9,8.1,46.2,172,3,Bữa phụ,323,sua lac
849,Sôcôla,Snack,488,21.7,82.1,15.0,0.8,30.6,107,287,Bữa sáng,144,socola
443,Cà chua,Vegetables,364,28.6,39.7,25.3,9.2,25.9,523,59,Bữa tối,201,ca chua
547,Sữa lắc,Beverages,521,34.8,36.9,43.0,2.8,26.3,565,64,Bữa trưa,362,sua lac
141,Khoai tây,Vegetables,437,10.4,71.6,19.1,1.7,16.2,992,130,Bữa trưa,436,khoai tay
218,Cà rốt,Vegetables,588,46.6,14.1,14.9,3.2,36.2,992,236,Bữa sáng,148,ca rot
279,Sữa lắc,Beverages,470,13.1,93.5,29.9,4.8,33.9,699,116,Bữa trưa,524,sua lac
852,Quả dâu,Fruits,343,1.6,47.7,24.5,1.1,0.5,41,39,Bữa sáng,558,qua dau
708,Rau chân vịt,Vegetables,311,7.7,58.2,39.0,3.6,26.7,534,270,Bữa trưa,320,rau chan vit
382,Sôcôla,Snack,413,39.6,56.8,29.1,7.5,48.3,933,71,Bữa sáng,122,socola
726,Sữa lắc,Beverages,336,15.2,11.1,1.1,1.8,3.4,856,204,Bữa sáng,765,sua lac
148,Quả cam,Fruits,141,19.8,8.2,46.5,9.0,18.3,803,175,Bữa trưa,101,qua cam
409,Quinoa,Grains,268,35.6,30.5,17.7,8.1,34.4,851,53,Bữa trưa,201,quinoa
25,Cơm,Grains,287,44.7,76.7,28.5,7.3,30.0,586,177,Bữa phụ,782,com
572,Quả táo,Fruits,473,13.4,16.8,28.8,1.6,37.3,187,14,Bữa trưa,743,qua tao
313,Trà xanh,Beverages,359,36.7,37.8,32.2,6.7,45.7,638,87,Bữa phụ,708,tra xanh
271,Cà chua,Vegetables,405,4.1,9.4,41.6,7.7,12.5,562,9,Bữa phụ,211,ca chua
310,Sữa lắc,Beverages,353,33.2,64.3,44.3,2.7,18.2,739,86,Bữa tối,425,sua lac
886,Thịt lợn Chop,Meat,531,46.9,73.7,21.9,8.0,22.5,432,3,Bữa tối,860,thit lon chop
661,Cà chua,Vegetables,169,29.7,41.7,35.5,4.0,23.2,501,163,Bữa trưa,728,ca chua
553,Cà phê,Beverages,328,32.3,75.8,3.3,8.0,17.2,956,232,Bữa sáng,874,ca phe
504,Sôcôla,Snack,192,29.7,11.9,3.5,6.7,41.2,739,51,Bữa sáng,303,socola
776,Trà xanh,Beverages,80,28.8,79.4,31.2,9.4,37.5,494,269,Bữa phụ,935,tra xanh
452,Ức gà,Meat,180,35.6,35.4,46.9,1.7,18.3,805,65,Bữa sáng,560,uc ga
331,Hạt,Snack,206,17.2,28.1,48.7,0.7,2.3,612,261,Bữa trưa,794,hat
209,Quả dâu,Fruits,563,16.3,91.7,26.9,3.7,49.9,882,1,Bữa sáng,987,qua dau
248,Hạt,Snack,363,16.2,12.3,5.6,9.6,22.7,197,209,Bữa phụ,480,hat
785,Sữa,Dairy,299,17.1,44.3,31.7,3.0,9.0,284,278,Bữa tối,978,sua
452,Phô mai,Dairy,300,45.3,39.1,10.8,5.4,7.2,356,181,Bữa trưa,753,pho mai
604,Chuối,Fruits,423,18.7,82.2,32.3,3.3,29.5,88,238,Bữa phụ,977,chuoi
80,Quả nho,Fruits,546,6.8,64.7,27.3,0.9,1.9,895,81,Bữa phụ,623,qua nho
910,Thịt bò bít tết,Meat,520,18.3,77.9,40.6,2.5,21.5,391,198,Bữa tối,541,thit bo bit tet
494,Yến mạch,Grains,528,21.3,7.8,6.2,2.7,13.8,8,74,Bữa sáng,405,yen mach
247,Sữa lắc,Beverages,570,14.1,7.1,15.8,9.4,5.9,215,158,Bữa trưa,741,sua lac
699,Quả cam,Fruits,549,25.0,23.7,38.6,2.6,17.1,715,202,Bữa trưa,791,qua cam
59,Nước cam,Beverages,84,40.5,18.7,23.7,3.6,49.0,980,281,Bữa sáng,286,nuoc cam
78,Cơm,Grains,475,20.0,34.8,2.4,4.6,48.4,145,18,Bữa phụ,137,com
158,Quinoa,Grains,186,22.6,52.6,27.7,4.3,39.5,129,21,Bữa tối,779,quinoa
268,Nước,Beverages,435,44.1,56.3,40.6,6.0,30.4,297,265,Bữa phụ,373,nuoc
626,Quả cam,Fruits,196,23.3,26.2,6.2,8.8,26.5,701,99,Bữa sáng,442,qua cam
625,Trà xanh,Beverages,589,12.5,88.7,27.8,2.6,27.5,859,134,Bữa tối,488,tra xanh
732,Sữa,Dairy,166,33.4,81.9,19.9,9.0,43.6,970,261,Bữa phụ,424,sua
860,Sữa,Dairy,214,12.0,18.8,25.0,10.0,0.4,769,217,Bữa trưa,741,sua
681,Chuối,Fruits,261,27.5,75.7,24.3,4.8,24.9,33,226,Bữa phụ,387,chuoi
650,Cà rốt,Vegetables,396,18.0,55.3,40.3,8.9,1.5,221,162,Bữa sáng,204,ca rot
939,Paneer,Dairy,552,23.2,35.8,16.7,0.2,14.9,510,63,Bữa tối,349,paneer
714,Paneer,Dairy,407,45.3,13.7,25.4,3.1,11.4,653,58,Bữa trưa,515,paneer
471,Cơm,Grains,178,49.0,74.3,27.9,0.9,40.8,546,292,Bữa sáng,211,com
118,Nước,Beverages,569,26.7,36.3,32.6,7.9,9.0,639,240,Bữa tối,883,nuoc
101,Quả nho,Fruits,115,18.1,54.5,12.0,0.4,8.2,287,299,Bữa tối,884,qua nho
66,Phô mai,Dairy,457,21.6,83.9,9.8,7.6,3.0,205,300,Bữa sáng,967,pho mai
209,Khoai tây,Vegetables,512,24.8,38.9,28.9,6.6,12.7,74,216,Bữa tối,239,khoai tay
326,Yến mạch,Grains,259,37.0,8.8,4.0,9.9,24.3,866,49,Bữa tối,692,yen mach
595,Trứng,Meat,392,3.7,93.0,6.7,5.2,10.6,861,172,Bữa sáng,804,trung
540,Bơ,Dairy,398,27.4,56.2,32.3,8.8,29.7,178,111,Bữa sáng,954,bo
437,Mì ống,Grains,304,10.9,15.0,21.6,1.1,18.8,341,249,Bữa sáng,204,mi ong
790,Cơm,Grains,479,45.6,83.8,32.4,5.3,6.5,749,36,Bữa sáng,707,com
873,Quả táo,Fruits,62,6.6,36.2,14.2,2.0,46.6,317,288,Bữa phụ,476,qua tao
872,Thịt lợn Chop,Meat,431,24.6,25.2,39.1,4.4,13.9,678,137,Bữa tối,926,thit lon chop
429,Mì ống,Grains,167,42.4,13.4,43.1,4.4,3.3,130,209,Bữa tối,170,mi ong
597,Mì ống,Grains,333,39.3,71.0,25.3,8.2,11.4,968,274,Bữa tối,641,mi ong
936,Phô mai,Dairy,434,46.2,97.4,19.9,7.1,27.9,649,15,Bữa tối,585,pho mai
618,Sữa lắc,Beverages,374,41.6,44.0,4.3,2.1,5.0,69,61,Bữa tối,430,sua lac
656,Cá hồi,Meat,443,22.0,47.8,23.9,9.9,40.4,807,97,Bữa trưa,709,ca hoi
817,Thịt bò bít tết,Meat,79,29.7,24.8,13.8,5.6,49.6,289,85,Bữa phụ,617,thit bo bit tet
140,Cà chua,Vegetables,432,13.1,55.6,44.5,7.9,10.5,819,20,Bữa sáng,701,ca chua
426,Sữa lắc,Beverages,592,40.8,73.2,18.5,4.6,42.8,228,133,Bữa phụ,940,sua lac
548,Bông cải xanh,Vegetables,207,35.9,94.1,27.7,0.9,22.8,937,82,Bữa sáng,863,bong cai xanh
402,Sữa,Dairy,51,31.1,53.4,24.0,4.0,45.2,729,194,Bữa phụ,165,sua
56,Bông cải xanh,Vegetables,475,14.4,58.1,40.4,0.6,47.2,776,73,Bữa phụ,740,bong cai xanh
377,Quả cam,Fruits,353,35.2,88.1,49.6,9.1,6.7,342,173,Bữa sáng,932,qua cam
654,Ức gà,Meat,101,14.4,74.2,16.0,6.9,1.2,905,236,Bữa phụ,307,uc ga
993,Nước,Beverages,402,23.0,57.0,13.4,7.9,0.6,746,299,Bữa tối,170,nuoc
551,Hạt,Snack,425,19.9,64.0,5.3,0.7,49.9,843,187,Bữa phụ,604,hat
699,Quả dâu,Fruits,251,8.1,35.9,5.4,5.6,13.4,100,111,Bữa sáng,164,qua dau
854,Yến mạch,Grains,501,4.2,55.0,16.5,5.4,32.6,940,238,Bữa tối,396,yen mach
18,Quả táo,Fruits,495,43.9,17.5,34.0,6.7,19.5,472,178,Bữa sáng,484,qua tao
930,Thịt bò bít tết,Meat,221,40.7,5.1,32.6,8.8,0.7,879,86,Bữa phụ,395,thit bo bit tet
316,Ức gà,Meat,128,39.9,45.4,31.3,3.1,6.3,34,48,Bữa trưa,334,uc ga
83,Yến mạch,Grains,110,31.9,44.1,22.5,6.7,33.2,957,33,Bữa tối,623,yen mach
269,Trà xanh,Beverages,231,41.3,10.8,45.7,2.7,8.7,804,230,Bữa trưa,295,tra xanh
795,Hạt,Snack,185,44.0,62.8,8.8,7.3,47.3,517,115,Bữa phụ,462,hat
709,Mì ống,Grains,294,11.3,51.4,28.0,9.9,28.5,509,241,Bữa phụ,685,mi ong
785,Hạt,Snack,90,43.1,85.0,30.7,9.7,28.8,209,268,Bữa trưa,385,hat
764,Cà phê,Beverages,397,33.5,26.0,37.7,8.4,21.1,838,199,Bữa tối,149,ca phe
334,Trứng,Meat,386,5.3,5.6,8.4,0.9,32.0,542,253,Bữa trưa,238,trung
844,Cơm,Grains,309,32.6,16.0,4.2,1.3,34.4,75,185,Bữa tối,375,com
223,Ức gà,Meat,507,30.6,78.6,43.3,0.6,43.0,519,283,Bữa phụ,588,uc ga
22,Quinoa,Grains,190,44.5,41.1,20.3,6.9,33.0,157,78,Bữa tối,180,quinoa
469,Bơ,Dairy,253,22.1,47.4,35.6,0.1,5.4,327,190,Bữa phụ,760,bo
241,Quả táo,Fruits,86,18.8,73.0,42.5,3.8,1.8,344,4,Bữa phụ,540,qua tao
913,Sôcôla,Snack,380,24.2,16.7,8.0,6.2,47.8,613,212,Bữa tối,534,socola
19,Phô mai,Dairy,101,17.8,22.5,2.8,1.4,34.1,572,186,Bữa trưa,431,pho mai
166,Cookie,Snack,583,47.3,27.3,8.5,3.0,45.9,79,25,Bữa sáng,930,cookie
398,Bỏng ngô,Snack,570,49.9,71.1,5.3,4.3,43.3,517,201,Bữa trưa,171,bong ngo
5,Chip,Snack,509,8.7,89.4,46.1,3.1,45.6,542,202,Bữa phụ,422,chip
128,Thịt lợn Chop,Meat,328,19.6,97.2,39.0,7.8,30.3,347,263,Bữa trưa,606,thit lon chop
288,Mì ống,Grains,72,34.5,92.9,27.7,10.0,49.2,783,153,Bữa phụ,369,mi ong
298,Chip,Snack,374,1.8,19.8,21.2,9.7,9.1,501,187,Bữa phụ,388,chip
472,Sữa,Dairy,478,47.8,78.7,12.8,0.5,28.5,636,262,Bữa tối,451,sua
319,Sôcôla,Snack,477,46.6,32.6,47.6,0.5,22.3,70,219,Bữa tối,328,socola
704,Trứng,Meat,473,11.9,59.4,11.9,1.7,39.5,146,148,Bữa tối,435,trung
211,Quả táo,Fruits,497,30.9,76.4,24.9,5.7,8.6,249,32,Bữa tối,183,qua tao
320,Sữa,Dairy,80,7.0,48.9,28.0,8.6,3.6,818,71,Bữa tối,511,sua
380,Quả táo,Fruits,515,24.8,30.7,44.1,9.5,12.8,358,169,Bữa tối,580,qua tao
736,Cookie,Snack,80,18.0,70.5,36.9,5.6,1.9,158,283,Bữa sáng,508,cookie
275,Rau chân vịt,Vegetables,55,25.0,84.2,42.2,2.7,42.6,145,92,Bữa trưa,179,rau chan vit
601,Quả dâu,Fruits,383,4.2,26.8,49.2,0.2,25.9,687,22,Bữa phụ,812,qua dau
558,Trà xanh,Beverages,184,22.1,42.3,3.8,3.9,5.5,49,58,Bữa tối,365,tra xanh
111,Thịt bò bít tết,Meat,464,22.7,63.5,23.7,6.2,37.3,327,53,Bữa sáng,329,thit bo bit tet
974,Sữa,Dairy,306,30.0,84.7,25.3,4.6,49.7,905,63,Bữa sáng,265,sua
892,Cà rốt,Vegetables,481,43.6,66.3,4.9,3.9,1.7,487,197,Bữa tối,243,ca rot
266,Quả nho,Fruits,436,46.7,95.1,14.0,10.0,39.9,426,233,Bữa tối,731,qua nho
895,Bông cải xanh,Vegetables,194,17.2,84.9,22.0,8.5,5.0,490,220,Bữa tối,323,bong cai xanh
297,Da ua,Dairy,111,4.2,38.7,20.0,7.5,6.9,743,134,Bữa trưa,659,da ua
297,Mì ống,Grains,252,29.9,33.2,16.1,0.7,33.6,603,21,Bữa sáng,851,mi ong
184,Thịt bò bít tết,Meat,285,5.8,60.7,32.2,2.9,1.9,924,51,Bữa tối,677,thit bo bit tet
204,Bánh mỳ,Grains,520,46.7,54.6,44.2,7.6,45.0,609,63,Bữa trưa,757,banh my
200,Quả táo,Fruits,456,29.4,13.6,9.3,6.4,4.4,408,198,Bữa sáng,309,qua tao
114,Trà xanh,Beverages,107,38.3,78.7,47.4,7.5,39.3,315,229,Bữa sáng,766,tra xanh
96,Bánh mỳ,Grains,584,31.8,21.0,34.6,1.3,0.0,911,72,Bữa tối,886,banh my
46,Trà xanh,Beverages,118,7.9,62.0,22.9,4.9,30.2,63,215,Bữa tối,519,tra xanh
316,Thịt lợn Chop,Meat,520,20.3,19.3,42.6,2.9,18.8,303,75,Bữa trưa,812,thit lon chop
949,Cà chua,Vegetables,564,44.9,98.5,4.2,1.9,23.5,38,218,Bữa trưa,758,ca chua
949,Chip,Snack,106,8.1,61.7,34.2,3.1,11.8,815,76,Bữa sáng,883,chip
394,Thịt bò bít tết,Meat,95,5.7,54.7,15.3,0.1,38.3,548,17,Bữa phụ,500,thit bo bit tet
376,Khoai tây,Vegetables,410,14.5,28.7,34.0,2.8,43.8,44,165,Bữa phụ,716,khoai tay
79,Sữa lắc,Beverages,93,11.6,18.4,28.0,4.7,16.3,974,173,Bữa trưa,307,sua lac
145,Quả cam,Fruits,534,17.0,89.5,23.8,9.4,15.2,628,189,Bữa phụ,686,qua cam
727,Cà chua,Vegetables,569,27.0,19.1,14.6,1.8,12.6,72,140,Bữa phụ,550,ca chua
217,Cá hồi,Meat,338,14.2,46.8,29.0,6.6,9.2,284,262,Bữa phụ,316,ca hoi
343,Nước,Beverages,285,38.0,25.8,6.9,0.5,45.2,555,8,Bữa tối,372,nuoc
91,Sữa lắc,Beverages,64,3.4,75.9,26.7,5.0,31.1,414,129,Bữa trưa,397,sua lac
173,Sữa,Dairy,363,11.8,10.4,7.8,6.4,29.0,4,12,Bữa phụ,771,sua
491,Cà phê,Beverages,227,24.0,82.0,6.6,2.7,43.7,934,182,Bữa trưa,232,ca phe
665,Quinoa,Grains,236,17.0,26.4,14.3,5.1,19.6,908,242,Bữa trưa,905,quinoa
401,Bơ,Dairy,169,45.8,33.5,8.8,9.7,44.4,959,41,Bữa phụ,781,bo
845,Sôcôla,Snack,214,12.7,58.5,35.7,6.4,19.5,404,30,Bữa phụ,686,socola
381,Sữa lắc,Beverages,518,9.2,90.4,11.8,2.7,40.9,596,45,Bữa trưa,587,sua lac
749,Bánh mỳ,Grains,353,49.1,56.4,45.3,3.4,43.9,326,0,Bữa phụ,585,banh my
973,Bơ,Dairy,134,1.6,17.2,12.6,2.6,13.5,100,109,Bữa sáng,640,bo
941,Quinoa,Grains,151,12.4,85.9,21.2,4.8,3.4,498,118,Bữa sáng,744,quinoa
8,Nước,Beverages,521,44.6,31.1,26.4,4.1,12.9,290,53,Bữa sáng,900,nuoc
956,Paneer,Dairy,270,16.8,64.3,34.3,0.7,21.4,619,171,Bữa phụ,663,paneer
832,Sữa lắc,Beverages,125,17.0,76.3,30.6,4.1,42.8,564,89,Bữa tối,866,sua lac
67,Paneer,Dairy,279,49.1,27.3,42.7,8.2,24.2,356,157,Bữa tối,106,paneer
402,Bánh mỳ,Grains,128,22.0,41.6,24.5,9.5,40.3,251,177,Bữa tối,487,banh my
363,Ức gà,Meat,311,15.8,26.3,16.1,5.8,15.4,183,69,Bữa trưa,604,uc ga
683,Mì ống,Grains,156,35.6,92.1,16.4,3.5,32.9,552,282,Bữa tối,120,mi ong
759,Bánh mỳ,Grains,315,39.7,12.5,20.2,4.5,19.5,104,252,Bữa phụ,502,banh my
45,Sữa,Dairy,257,38.6,30.7,7.9,9.3,30.5,186,68,Bữa sáng,194,sua
936,Nước,Beverages,297,5.2,76.2,40.2,3.5,32.8,499,54,Bữa sáng,649,nuoc
959,Da ua,Dairy,442,16.4,8.4,20.0,2.7,18.2,519,188,Bữa sáng,545,da ua
650,Sữa lắc,Beverages,476,20.2,91.5,19.3,4.5,24.2,162,24,Bữa sáng,356,sua lac
455,Quả cam,Fruits,560,18.4,75.7,4.5,8.5,47.3,702,230,Bữa phụ,916,qua cam
88,Nước,Beverages,399,13.7,97.5,23.9,3.7,32.7,677,300,Bữa tối,867,nuoc
227,Cà chua,Vegetables,392,29.5,97.4,48.0,5.0,24.8,909,10,Bữa trưa,741,ca chua
270,Bông cải xanh,Vegetables,76,33.3,42.1,32.4,1.4,13.1,971,167,Bữa phụ,385,bong cai xanh
734,Da ua,Dairy,461,14.0,79.3,34.8,3.0,43.6,614,39,Bữa phụ,140,da ua
530,Chuối,Fruits,297,34.1,19.6,24.7,2.4,16.1,19,53,Bữa tối,699,chuoi
962,Ức gà,Meat,195,2.7,28.8,8.2,6.4,7.2,24,227,Bữa tối,613,uc ga
430,Rau chân vịt,Vegetables,292,32.7,99.4,9.3,9.4,18.7,409,210,Bữa phụ,304,rau chan vit
301,Cà phê,Beverages,344,7.0,44.8,23.6,9.7,49.0,80,183,Bữa phụ,972,ca phe
922,Cá hồi,Meat,417,41.9,35.1,15.0,7.7,25.5,788,48,Bữa sáng,133,ca hoi
871,Nước cam,Beverages,158,2.2,29.2,7.2,8.4,19.1,452,175,Bữa trưa,221,nuoc cam
30,Quả táo,Fruits,170,46.1,21.9,14.9,5.2,15.2,398,109,Bữa trưa,364,qua tao
33,Cá hồi,Meat,62,16.1,62.7,4.8,2.4,20.0,499,156,Bữa phụ,781,ca hoi
98,Thịt bò bít tết,Meat,445,9.5,61.3,4.6,8.5,14.1,34,18,Bữa phụ,338,thit bo bit tet
924,Rau chân vịt,Vegetables,186,35.2,55.9,44.4,2.1,40.1,14,107,Bữa tối,333,rau chan vit
803,Trứng,Meat,279,43.1,9.6,26.1,4.1,24.5,145,185,Bữa tối,154,trung
189,Cookie,Snack,295,41.4,96.1,40.5,9.1,10.0,190,40,Bữa phụ,105,cookie
322,Quả nho,Fruits,454,2.2,58.1,37.4,7.9,17.7,473,25,Bữa trưa,314,qua nho
532,Ức gà,Meat,57,24.6,23.8,42.6,8.9,32.4,634,48,Bữa phụ,871,uc ga
660,Sữa,Dairy,269,46.9,78.5,27.7,2.4,5.3,699,202,Bữa sáng,261,sua
569,Sữa lắc,Beverages,583,11.1,56.9,24.7,5.3,32.7,199,83,Bữa sáng,644,sua lac
309,Ức gà,Meat,54,45.8,81.1,1.4,7.3,6.5,116,223,Bữa phụ,564,uc ga
755,Khoai tây,Vegetables,274,49.4,63.0,6.9,5.6,30.4,119,196,Bữa phụ,811,khoai tay
449,Cá hồi,Meat,577,21.2,21.4,34.3,10.0,6.6,622,116,Bữa sáng,232,ca hoi
715,Nước cam,Beverages,423,36.6,10.4,1.7,2.0,14.0,582,153,Bữa phụ,609,nuoc cam
675,Chip,Snack,80,21.4,95.9,6.7,5.3,10.3,523,111,Bữa sáng,182,chip
252,Trứng,Meat,79,8.0,86.9,25.0,5.3,20.1,792,212,Bữa trưa,283,trung
736,Paneer,Dairy,70,13.2,30.5,48.0,7.5,46.6,845,257,Bữa trưa,952,paneer
424,Quả táo,Fruits,197,5.2,95.7,11.8,2.4,16.7,159,228,Bữa sáng,303,qua tao
700,Thịt bò bít tết,Meat,247,29.7,45.8,34.2,5.0,27.4,482,143,Bữa sáng,885,thit bo bit tet
148,Quả cam,Fruits,163,22.5,57.6,46.7,0.7,13.3,152,257,Bữa trưa,953,qua cam
78,Khoai tây,Vegetables,525,28.7,37.9,20.6,3.3,32.3,471,59,Bữa trưa,537,khoai tay
80,Quả dâu,Fruits,367,41.3,61.6,34.2,2.9,1.1,974,289,Bữa sáng,802,qua dau
279,Nước cam,Beverages,589,46.5,84.5,23.6,4.4,47.1,435,111,Bữa tối,765,nuoc cam
670,Sữa,Dairy,446,18.8,42.0,11.3,1.8,17.4,194,181,Bữa sáng,563,sua
24,Cà phê,Beverages,433,14.4,49.1,18.0,3.6,37.0,620,192,Bữa sáng,844,ca phe
213,Cá hồi,Meat,377,36.7,28.8,4.4,6.7,7.4,892,58,Bữa phụ,901,ca hoi
324,Nước,Beverages,109,33.9,34.5,13.5,1.0,40.4,648,111,Bữa tối,853,nuoc
901,Thịt lợn Chop,Meat,565,46.8,69.3,18.8,5.0,36.5,287,245,Bữa tối,999,thit lon chop
604,Cơm,Grains,94,18.0,92.2,1.6,1.7,8.4,82,56,Bữa phụ,328,com
170,Bơ,Dairy,510,7.2,59.8,41.9,2.2,38.6,207,204,Bữa sáng,152,bo
347,Rau chân vịt,Vegetables,363,28.0,97.5,9.0,2.2,30.0,379,70,Bữa sáng,771,rau chan vit
473,Quinoa,Grains,174,20.2,84.7,24.7,9.6,35.2,876,39,Bữa phụ,221,quinoa
204,Cá hồi,Meat,425,23.2,49.5,37.3,8.3,13.4,379,100,Bữa tối,373,ca hoi
532,Trà xanh,Beverages,251,20.1,25.8,30.7,3.9,40.9,334,185,Bữa phụ,998,tra xanh
767,Sữa,Dairy,279,37.2,48.0,49.0,4.7,19.5,13,150,Bữa trưa,781,sua
366,Thịt bò bít tết,Meat,488,11.7,9.4,13.5,2.7,45.4,763,156,Bữa sáng,816,thit bo bit tet
845,Cà rốt,Vegetables,138,36.7,88.0,38.9,0.6,41.8,752,130,Bữa tối,186,ca rot
39,Paneer,Dairy,315,41.0,27.7,16.0,2.2,28.0,689,147,Bữa sáng,594,paneer
64,Trà xanh,Beverages,115,25.5,10.2,6.8,7.6,39.2,451,94,Bữa trưa,993,tra xanh
289,Bỏng ngô,Snack,342,42.0,56.1,42.8,7.3,37.3,250,76,Bữa tối,646,bong ngo
477,Sữa lắc,Beverages,373,19.3,41.1,4.2,0.5,28.0,861,70,Bữa sáng,897,sua lac
573,Sữa lắc,Beverages,322,10.4,20.0,25.0,5.8,23.4,668,17,Bữa tối,669,sua lac
586,Nước,Beverages,357,5.1,92.7,43.0,2.2,17.1,641,112,Bữa sáng,314,nuoc
662,Chip,Snack,389,1.4,10.6,25.4,3.8,16.2,944,118,Bữa sáng,798,chip
976,Nước,Beverages,488,28.0,65.3,13.6,9.1,31.1,373,83,Bữa trưa,824,nuoc
224,Quả dâu,Fruits,124,16.7,79.1,29.5,4.5,17.1,964,296,Bữa tối,943,qua dau
218,Quả cam,Fruits,531,48.0,57.2,7.5,1.9,2.9,646,207,Bữa trưa,314,qua cam
729,Bánh mỳ,Grains,93,7.2,77.6,46.6,2.8,10.9,809,193,Bữa phụ,995,banh my
269,Bơ,Dairy,597,32.0,97.4,4.7,5.9,26.5,634,210,Bữa sáng,657,bo
594,Yến mạch,Grains,363,32.3,7.1,29.2,7.5,30.2,957,299,Bữa sáng,814,yen mach
954,Thịt bò bít tết,Meat,64,43.3,24.1,9.3,4.1,13.4,64,90,Bữa phụ,971,thit bo bit tet
545,Sôcôla,Snack,593,36.6,27.5,25.0,4.5,32.1,106,139,Bữa sáng,873,socola
272,Thịt bò bít tết,Meat,528,22.7,12.3,28.8,5.3,30.8,691,238,Bữa phụ,897,thit bo bit tet
605,Trà xanh,Beverages,208,37.1,36.4,8.2,5.3,47.8,982,278,Bữa sáng,160,tra xanh
997,Yến mạch,Grains,474,29.5,43.1,22.1,7.9,45.4,213,41,Bữa trưa,287,yen mach
174,Bánh mỳ,Grains,531,29.7,81.5,31.0,1.8,0.5,496,288,Bữa trưa,878,banh my
274,Cà chua,Vegetables,449,41.4,25.8,31.6,6.7,12.7,905,222,Bữa sáng,802,ca chua
663,Thịt lợn Chop,Meat,106,24.0,67.5,21.7,9.1,4.1,560,280,Bữa tối,210,thit lon chop
509,Cá hồi,Meat,406,4.7,24.9,31.6,7.8,1.4,915,26,Bữa tối,287,ca hoi
708,Cà phê,Beverages,375,40.6,96.6,3.5,1.4,22.4,341,149,Bữa phụ,377,ca phe
652,Bánh mỳ,Grains,143,15.5,51.3,12.9,7.1,33.1,862,289,Bữa sáng,263,banh my
593,Da ua,Dairy,134,14.8,21.0,14.2,4.4,30.2,241,281,Bữa sáng,615,da ua
220,Cà phê,Beverages,90,39.2,57.2,8.4,1.5,47.3,776,258,Bữa trưa,659,ca phe
675,Paneer,Dairy,312,14.8,98.2,1.1,0.0,27.3,546,283,Bữa trưa,513,paneer
297,Khoai tây,Vegetables,400,45.9,38.6,37.5,3.2,22.7,337,22,Bữa trưa,309,khoai tay
415,Yến mạch,Grains,424,28.5,20.1,4.1,8.8,0.4,155,280,Bữa trưa,987,yen mach
604,Quả táo,Fruits,592,48.6,45.4,32.9,3.9,19.0,140,80,Bữa tối,849,qua tao
637,Quả cam,Fruits,363,29.3,78.7,46.5,5.2,3.6,3,43,Bữa trưa,486,qua cam
31,Phô mai,Dairy,380,16.3,29.1,21.2,3.7,46.6,49,85,Bữa trưa,962,pho mai
333,Quả táo,Fruits,169,32.6,60.6,40.7,7.9,4.4,772,274,Bữa tối,837,qua tao
42,Quinoa,Grains,408,11.5,31.7,13.5,2.7,19.4,259,222,Bữa tối,983,quinoa
487,Hạt,Snack,243,29.9,41.8,23.3,3.9,32.2,444,172,Bữa tối,999,hat
968,Quinoa,Grains,237,7.0,25.4,11.1,8.6,29.8,494,131,Bữa tối,357,quinoa
550,Cơm,Grains,578,33.9,10.8,26.7,2.7,49.4,742,174,Bữa sáng,549,com
600,Thịt lợn Chop,Meat,554,31.4,63.9,38.1,1.0,42.2,185,82,Bữa trưa,190,thit lon chop
